first_name,last_name,class,hard_skills,soft_skills,teamwork,creativity,total_score
Asma,Abidi,2A40,5.0,4.4,4.17,4.24,4.45
Karim,Fourati,4GAMIX1,2.32,3.97,4.74,4.56,3.9
Hamza,Maaloul,3IA,4.3,4.66,4.22,4.76,4.48
Omar,Abidi,5TWIN2,0.55,1.8,1.6,3.89,1.96
Ali,Belkhir,4SAE2,4.78,0.67,0.98,1.83,2.06
Mariem,Khemiri,4IOSYS1,3.67,1.19,1.21,0.6,1.67
Nadia,Ammar,4ARCTIC5,3.1,4.24,5.0,5.0,4.33
Aymen,Mansour,2A40,4.15,1.76,2.52,0.51,2.24
Wided,Guettari,5IOSYS1,5.0,3.73,2.88,4.0,3.9
Iheb,Karoui,2P1,5.0,1.51,0.37,0.09,1.74
Fatma,Slimani,4ARCTIC5,2.91,4.78,3.7,4.4,3.95
Olfa,Lahmar,2A40,5.0,1.63,1.98,2.1,2.68
Leila,Miled,4BI2,2.87,2.5,2.74,5.0,3.28
Rami,Slimani,4ARCTIC5,1.67,2.44,1.17,4.83,2.53
Emna,Maaloul,4SAE2,1.56,2.71,1.95,5.0,2.8
Aymen,Haddad,5INFINI5,5.0,1.77,2.45,0.0,2.3
Nour,Kanzari,5SAE2,2.41,4.53,4.3,5.0,4.06
Ali,Karoui,4INFINI5,5.0,3.84,3.72,4.18,4.19
Eya,Jebali,5BI2,5.0,2.93,3.99,4.99,4.23
Siwar,Turki,2P1,4.23,2.85,3.55,4.22,3.71
Marwen,Maaloul,5SAE2,1.69,2.48,2.77,4.81,2.94
Sonia,Bouazizi,1A20,4.57,3.26,3.68,4.1,3.9
Sarra,Abidi,4DS5,3.79,2.88,3.1,3.92,3.42
Mehdi,Trabelsi,4INFINI5,3.75,3.91,4.79,5.0,4.36
Meriem,Jebali,4GAMIX1,5.0,2.46,3.93,4.26,3.91
Asma,Rekik,4BI2,4.71,1.81,1.29,1.43,2.31
Sami,Turki,3A22,4.68,0.68,2.9,1.68,2.49
Fares,Trabelsi,3A22,2.84,4.63,5.0,1.88,3.59
Rami,Ghanouchi,4INFINI5,2.21,5.0,4.86,4.01,4.02
Youssef,Trabelsi,5IOSYS1,4.03,2.29,3.01,5.0,3.58
Aymen,Mejri,4SAE2,2.64,5.0,5.0,3.13,3.94
Emna,Turki,4ARCTIC5,4.14,5.0,4.37,3.91,4.35
Rania,Belkhir,4INFINI5,4.55,1.89,2.79,0.58,2.45
Wassim,Sassi,5ARCTIC5,1.75,1.6,4.04,5.0,3.1
Sofiene,Kanzari,5TWIN2,3.07,5.0,5.0,3.35,4.1
Wassim,Jlassi,4DS5,3.52,4.61,3.01,5.0,4.03
Ismail,Ben Amor,4IOSYS1,5.0,2.54,3.18,4.54,3.82
Nadia,Zouari,5TWIN2,2.4,4.47,4.05,5.0,3.98
Wafa,Cherif,5ARCTIC5,5.0,1.96,2.11,0.2,2.32
Nizar,Jebali,4TWIN2,4.17,3.17,2.96,4.17,3.62
Hichem,Driss,5IOSYS1,2.76,4.0,4.84,3.09,3.67
Nizar,Ben Salah,5ARCTIC5,5.0,0.81,2.52,1.04,2.34
Leila,Mabrouk,5SIM3,2.54,2.26,2.36,4.35,2.88
Rim,Toumi,5SIM3,2.55,4.01,1.61,4.27,3.11
Hedi,Maaloul,1A20,5.0,3.22,4.33,3.85,4.1
Hamza,Jebali,3IA,4.07,0.19,1.23,1.05,1.63
Rim,Chebbi,2P1,4.88,3.42,4.55,3.73,4.14
Zied,Jaziri,4GAMIX1,3.74,4.97,2.99,4.01,3.93
Haythem,Chebbi,1A20,4.84,3.12,3.22,3.87,3.76
Khalil,Guettari,4SLEAM2,3.18,4.06,4.27,4.8,4.08
Hend,Ayari,5GAMIX1,4.66,0.83,0.91,2.16,2.14
Chokri,Chaabane,5BI2,3.82,4.52,4.84,3.44,4.15
Cyrine,Ghanouchi,5SAE2,2.75,4.12,5.0,4.17,4.01
Ines,Khemiri,4DS5,2.77,5.0,4.94,2.58,3.82
Eya,Jlassi,3B10,2.09,4.18,4.32,3.11,3.43
Ismail,Chouchene,4NIDS3,5.0,3.72,3.91,3.67,4.07
Samira,Kanzari,4SE2,3.03,4.4,5.0,3.28,3.93
Fares,Chaabane,5GAMIX1,2.68,4.54,5.0,2.39,3.65
Oussama,Baccouche,4SLEAM2,3.71,3.53,3.73,5.0,3.99
Walid,Ben Salah,5BI2,3.71,3.93,4.73,4.23,4.15
Siwar,Guettari,4DS5,4.63,1.25,2.8,1.06,2.44
Khalil,Jlassi,4BI2,3.27,3.43,4.05,4.67,3.86
Fatma,Ghanouchi,2A40,2.15,3.47,4.63,4.31,3.64
Bechir,Hamdi,4ARCTIC5,4.32,2.68,2.46,3.54,3.25
Olfa,Mabrouk,5SIM3,5.0,2.74,4.46,3.47,3.92
Ahmed,Ayari,5SIM3,4.45,2.96,3.02,3.93,3.59
Rania,Khlifi,4SIM3,4.37,0.66,1.79,0.0,1.71
Wafa,Lahmar,2P1,4.94,3.19,3.42,4.26,3.95
Ghada,Slimani,3IA,2.9,4.27,5.0,3.23,3.85
Rania,Chaabane,2A40,5.0,1.98,1.09,1.95,2.51
Mehdi,Ayari,5SE2,3.14,3.72,3.17,4.06,3.52
Dorra,Ghanouchi,5SLEAM2,4.91,2.63,4.13,3.09,3.69
Hichem,Maaloul,5BI2,1.89,5.0,4.91,4.37,4.04
Haythem,Ferjani,5TWIN2,4.65,2.76,3.82,3.84,3.77
Mohamed,Rekik,3IA,4.8,1.43,1.14,0.74,2.03
Zied,Saidi,5GAMIX1,2.94,3.79,4.78,3.1,3.65
Ghassen,Zouari,5TWIN2,5.0,3.0,3.47,3.94,3.85
Rim,Hamdi,4TWIN2,0.85,3.76,4.37,5.0,3.49
Olfa,Ammar,2A40,2.71,4.3,3.96,2.3,3.32
Hamza,Jaziri,5ARCTIC5,3.39,2.44,1.16,4.8,2.95
Omar,Guettari,4ARCTIC5,0.0,3.47,2.76,5.0,2.81
Hamza,Chouchene,4BI2,4.37,3.67,3.81,5.0,4.21
Nizar,Chebbi,2P1,1.93,2.66,3.03,5.0,3.15
Adel,Turki,5SE2,5.0,2.23,3.57,5.0,3.95
Rym,Rekik,2A40,5.0,1.4,2.51,1.45,2.59
Skander,Bouazizi,4TWIN2,2.05,4.76,0.98,5.0,3.2
Fethi,Makni,5SIM3,5.0,3.02,4.29,5.0,4.33
Sabrine,Haddad,4TWIN2,0.0,2.77,2.39,3.58,2.18
Lotfi,Lahmar,4TWIN2,3.9,1.11,1.74,1.72,2.12
Ghassen,Mejri,3B10,2.93,3.27,2.56,5.0,3.44
Leila,Nasri,3A22,2.38,5.0,5.0,3.08,3.86
Salma,Baccouche,5IOSYS1,4.25,2.17,3.42,3.61,3.36
Fethi,Belkhir,5SLEAM2,4.58,2.76,3.9,4.63,3.97
Hedi,Slimani,5GAMIX1,4.07,3.03,3.91,4.63,3.91
Lina,Jebali,4GAMIX1,4.79,2.52,4.53,3.48,3.83
Sonia,Ben Salah,5IOSYS1,2.49,4.5,4.87,2.8,3.66
Lobna,Nasri,4DS5,5.0,0.0,2.79,1.23,2.26
Wassim,Bouazizi,4NIDS3,2.92,2.19,3.99,4.37,3.37
Amel,Sassi,5ARCTIC5,4.52,0.72,2.38,0.96,2.14
Salma,Kanzari,4TWIN2,3.0,3.44,3.16,5.0,3.65
Ahmed,Slimani,5SIM3,5.0,1.39,3.92,3.95,3.56
Ahmed,Fourati,5TWIN2,2.53,4.49,5.0,2.0,3.51
Chaima,Miled,4SIM3,3.27,0.75,2.59,5.0,2.9
Hedi,Mansour,3A22,3.79,4.61,4.22,4.9,4.38
Eya,Ben Ali,5SE2,5.0,1.23,0.77,1.19,2.05
Iheb,Bouazizi,5ARCTIC5,2.21,3.37,2.11,5.0,3.17
Chaima,Ayari,5SE2,1.55,3.6,1.45,4.96,2.89
Ahmed,Lahmar,5INFINI5,3.12,1.86,0.0,0.06,1.26
Salma,Miled,2A40,5.0,0.7,1.84,0.97,2.13
Amine,Maaloul,4IOSYS1,4.91,2.47,1.59,0.87,2.46
Hatem,Hamdi,5INFINI5,3.4,3.61,4.68,4.07,3.94
Nadia,Hamdi,5GAMIX1,5.0,1.42,2.01,0.0,2.11
Zaineb,Haddad,2A40,1.88,5.0,5.0,2.82,3.67
Sami,Guettari,2P1,5.0,3.5,3.48,4.59,4.14
Manel,Makni,5TWIN2,5.0,1.09,1.36,0.95,2.1
Nour,Khemiri,5GAMIX1,2.96,5.0,4.0,3.35,3.83
Samira,Rekik,4IOSYS1,3.48,5.0,5.0,2.76,4.06
Nadia,Driss,4SLEAM2,2.9,4.06,4.57,4.71,4.06
Asma,Saidi,5DS5,3.44,2.71,4.07,5.0,3.81
Zied,Ben Ali,4BI2,3.76,3.47,5.0,3.97,4.05
Leila,Gharbi,5GAMIX1,5.0,0.0,1.18,0.52,1.67
Haythem,Gharbi,3IA,3.9,4.44,4.25,5.0,4.4
Omar,Trabelsi,5GAMIX1,1.6,2.34,2.1,4.02,2.51
Sonia,Ben Amor,4BI2,3.22,5.0,4.33,3.26,3.95
Yasmine,Nasri,5SIM3,2.35,4.98,5.0,3.59,3.98
Iheb,Ferjani,4TWIN2,3.88,2.46,3.74,5.0,3.77
Nabil,Haddad,4SIM3,2.45,3.29,4.94,4.35,3.76
Iheb,Jebali,5TWIN2,1.73,4.06,5.0,3.81,3.65
Fatma,Karoui,4INFINI5,4.13,1.1,0.61,2.15,2.0
Khadija,Abidi,4ARCTIC5,2.55,1.39,2.31,4.27,2.63
Mouna,Baccouche,5TWIN2,1.65,4.9,4.15,2.56,3.31
Nadia,Ben Salah,5BI2,5.0,1.15,2.69,1.26,2.53
Tarek,Ferjani,4INFINI5,4.44,1.38,2.54,1.31,2.42
Sofiene,Mansour,4SE2,3.33,4.82,5.0,5.0,4.54
Hend,Ferjani,4DS5,5.0,3.01,3.43,4.58,4.0
Bechir,Mansour,4IOSYS1,3.76,1.53,1.86,0.0,1.79
Ghassen,Fourati,5DS5,2.11,4.93,5.0,2.44,3.62
Iheb,Guettari,2P1,5.0,1.44,2.39,1.28,2.53
Nour,Baccouche,1A20,1.79,5.0,5.0,2.58,3.59
Sofiene,Rekik,3A22,2.43,2.58,2.09,4.34,2.86
Cyrine,Chebbi,5NIDS3,2.5,4.13,3.81,4.83,3.82
Dorra,Ayari,4SLEAM2,1.59,2.85,3.35,4.47,3.06
Amel,Hamdi,5SAE2,4.8,3.12,3.78,5.0,4.18
Rami,Hamdi,4BI2,2.93,5.0,4.44,3.45,3.96
Dorra,Chouchene,4BI2,1.9,3.27,1.95,4.81,2.98
Chaima,Slimani,5GAMIX1,2.25,5.0,5.0,2.33,3.64
Foued,Saidi,4NIDS3,3.27,4.7,4.65,5.0,4.4
Amine,Nasri,4SLEAM2,4.69,0.06,1.95,1.57,2.07
Hedi,Miled,5SLEAM2,2.53,4.07,3.55,2.93,3.27
Nour,Khlifi,5SLEAM2,4.09,2.8,3.42,4.1,3.6
Karim,Mansour,1A20,3.28,3.41,4.67,2.65,3.5
Amina,Kanzari,5INFINI5,4.99,2.59,4.87,3.98,4.11
Asma,Baccouche,5SAE2,0.53,1.64,1.47,4.47,2.03
Karim,Khlifi,1A20,4.39,3.31,3.88,5.0,4.14
Sami,Maaloul,4SIM3,1.99,4.4,5.0,2.53,3.48
Walid,Karoui,5SIM3,0.8,2.66,1.68,5.0,2.53
Amina,Ben Ali,4SAE2,4.15,2.5,4.27,5.0,3.98
Fethi,Toumi,5SLEAM2,3.55,4.05,3.72,5.0,4.08
Karim,Mejri,5DS5,4.07,2.55,1.79,0.72,2.28
Olfa,Zouari,5ARCTIC5,2.91,5.0,5.0,2.49,3.85
Lina,Khemiri,4IOSYS1,4.8,2.64,1.47,1.11,2.5
Bilel,Makni,4BI2,0.49,1.8,2.35,4.83,2.37
Eya,Cherif,4ARCTIC5,4.64,2.39,3.55,3.7,3.57
Meriem,Ben Salah,4NIDS3,4.59,1.34,2.15,0.77,2.21
Amina,Lahmar,5SAE2,4.92,2.5,2.78,1.1,2.83
Rami,Jaziri,5NIDS3,5.0,0.73,1.26,1.72,2.18
Amine,Zouari,5IOSYS1,1.38,2.43,2.02,4.29,2.53
Ismail,Maaloul,4DS5,2.02,4.52,5.0,2.37,3.48
Sabrine,Chebbi,5GAMIX1,5.0,2.64,2.42,0.21,2.57
Salma,Ayari,5SE2,5.0,3.33,3.62,4.22,4.04
Oussama,Mansour,4ARCTIC5,0.05,3.34,1.95,5.0,2.58
Rym,Mabrouk,5SLEAM2,3.68,2.6,2.5,1.41,2.55
Nizar,Driss,4TWIN2,5.0,1.21,0.19,1.33,1.93
Khalil,Ayari,4DS5,4.47,3.31,2.94,4.36,3.77
Bechir,Lahmar,5IOSYS1,5.0,2.13,2.1,2.02,2.81
Lina,Baccouche,5NIDS3,0.51,3.91,1.59,4.0,2.5
Oussama,Toumi,4SIM3,1.77,1.46,0.81,5.0,2.26
Mohamed,Ayari,4SLEAM2,2.89,3.94,5.0,2.59,3.6
Mehdi,Chaabane,5DS5,2.75,5.0,3.16,4.48,3.85
Bilel,Haddad,4TWIN2,4.19,4.9,4.91,2.75,4.19
Skander,Jebali,5IOSYS1,4.97,2.26,3.35,4.4,3.75
Meriem,Khlifi,4IOSYS1,4.9,4.17,4.76,5.0,4.71
Meriem,Guettari,4IOSYS1,2.82,5.0,4.41,3.72,3.99
Khalil,Gharbi,4SAE2,3.99,1.76,1.83,0.33,1.98
Skander,Mejri,5TWIN2,2.61,1.75,2.28,3.88,2.63
Ghada,Rekik,4SAE2,4.97,3.59,3.55,4.52,4.16
Fatma,Driss,1A20,3.61,0.1,2.2,2.34,2.06
Mohamed,Ben Amor,4SE2,4.88,3.16,3.33,4.55,3.98
Karim,Cherif,5TWIN2,2.58,3.47,3.83,5.0,3.72
Foued,Hamdi,5TWIN2,4.89,2.8,3.85,3.56,3.78
Lina,Ayari,3A22,0.92,2.22,3.83,4.96,2.98
Tarek,Lahmar,3A22,4.43,2.54,4.63,3.98,3.9
Dorra,Makni,4SIM3,5.0,0.56,2.92,0.59,2.27
Oussama,Rekik,5TWIN2,3.74,4.1,4.03,5.0,4.22
Ghassen,Zayani,4SE2,4.4,2.81,2.65,4.89,3.69
Wided,Zayani,3IA,4.15,1.3,1.9,1.18,2.13
Sami,Mejri,5TWIN2,3.92,1.12,1.13,2.07,2.06
Bechir,Slimani,5SIM3,4.7,1.4,1.49,1.01,2.15
Rim,Ayari,1A20,3.96,4.58,4.25,5.0,4.45
Khadija,Cherif,5ARCTIC5,5.0,0.38,1.32,0.59,1.82
Ali,Maaloul,2P1,4.74,0.8,1.49,1.61,2.16
Walid,Trabelsi,4NIDS3,5.0,1.87,1.56,1.13,2.39
Foued,Jaziri,4SIM3,1.84,3.08,2.87,3.76,2.89
Emna,Chaabane,5SIM3,2.66,2.76,3.14,4.09,3.16
Wafa,Belkhir,4BI2,3.54,2.8,2.35,5.0,3.42
