first_name,last_name,gender,age,nationality,hard_skills,soft_skills,teamwork,creativity,class
Lotfi,Maaloul,Male,20,Tunisian,0.03,3.04,2.81,3.86,2P19
Bechir,Toumi,Male,25,Tunisian,4.04,0.09,4.31,4.17,2P19
Zineb,Idrissi,Female,21,Moroccan,4.89,0.27,1.48,4.66,2P19
Omar,Makni,Male,18,Tunisian,0.93,0.4,0.77,1.13,2P19
Awa,Toure,Female,39,Malian,1.37,2.05,0.56,4.6,2P19
Farah,Gharbi,Female,24,Tunisian,2.37,2.06,0.1,4.31,2P19
Sami,Turki,Male,36,Tunisian,3.26,2.94,2.48,1.0,2P42
Hamza,Guettari,Male,24,Tunisian,1.35,3.61,4.9,3.18,2P42
Lina,Karoui,Female,19,Tunisian,3.38,3.04,1.87,1.58,2P42
Djamila,Brahimi,Female,21,Algerian,1.32,2.82,4.41,4.67,2P42
Lotfi,Nasri,Male,20,Tunisian,3.44,0.96,2.39,1.67,2P42
Rania,Khemiri,Female,23,Tunisian,3.7,1.83,2.9,4.24,2P42
Nour,Chebbi,Female,21,Tunisian,0.14,2.75,2.93,4.68,2P42
Iheb,Mansour,Male,20,Tunisian,2.29,4.67,1.71,0.23,2P42
Sofiene,Ayari,Male,22,Tunisian,4.29,2.52,2.64,4.3,2P42
Khalil,Zouari,Male,21,Tunisian,1.11,4.63,1.54,4.54,2P42
Nabil,Lahmar,Male,21,Tunisian,2.15,3.22,2.5,1.0,2P42
Karim,Ayari,Male,18,Tunisian,0.89,0.83,0.68,2.67,2P42
Iheb,Ben Salah,Male,25,Tunisian,0.13,1.52,4.03,3.16,2P42
Ghada,Karoui,Female,21,Tunisian,3.51,3.93,4.36,1.57,2P42
Youssef,Sassi,Male,18,Tunisian,0.6,3.72,0.1,4.95,2P42
Asma,Nasri,Female,25,Tunisian,4.63,1.21,3.07,2.06,2P42
Nizar,Zayani,Male,20,Tunisian,0.36,2.19,1.2,4.61,2P42
Meriem,Jaziri,Female,22,Tunisian,0.24,0.86,0.31,4.69,2P42
Said,Tazi,Male,22,Moroccan,1.13,2.72,1.98,2.61,2P42
Walid,Ben Salah,Male,24,Tunisian,4.69,4.39,0.77,2.6,2P42
Ghassen,Ghanouchi,Male,18,Tunisian,1.38,2.72,3.98,3.76,2P42
Ismail,Hamdi,Male,19,Tunisian,1.0,2.18,1.35,0.53,2P42
Cyrine,Driss,Female,24,Tunisian,4.02,3.94,0.68,4.3,2P42
Mouna,Ben Ali,Female,20,Tunisian,0.85,3.21,4.04,4.54,2P42
Salma,Mansur,Female,20,Libyan,3.96,3.17,2.13,1.09,2P42
Fatoumata,Bah,Female,19,Guinean,2.69,4.99,3.28,2.45,2P42
Latifa,Fassi,Female,21,Moroccan,1.83,2.09,0.47,4.72,2P42
Hichem,Baccouche,Male,25,Tunisian,1.72,0.83,4.82,0.48,2P42
Amadou,Sow,Male,20,Guinean,1.18,3.03,4.67,1.14,2P42
Nour,Jaziri,Female,22,Tunisian,3.76,4.61,1.98,0.88,2P42
Hatem,Mansour,Male,20,Tunisian,2.2,0.23,1.52,4.48,1A38
Fares,Mejri,Male,23,Tunisian,3.51,0.95,0.58,0.05,1A38
Dorra,Jebali,Female,18,Tunisian,4.45,1.83,0.84,0.25,1A38
Foued,Haddad,Male,22,Tunisian,3.88,1.31,1.98,1.44,1A38
Abdelkader,Hassani,Male,18,Algerian,0.64,0.49,2.39,1.78,1A38
Walid,Nasri,Male,25,Tunisian,1.92,1.96,0.39,2.53,1A38
Fethi,Sassi,Male,18,Tunisian,2.58,3.2,0.7,2.98,1A38
Hamza,Driss,Male,20,Tunisian,1.19,4.72,4.72,4.37,1A38
Leila,Alaoui,Female,19,Moroccan,4.4,4.56,4.94,1.93,1A38
Mehdi,Belkhir,Male,22,Tunisian,4.07,1.19,4.17,0.16,1A38
Iheb,Jlassi,Male,23,Tunisian,2.31,4.03,4.09,0.95,1A38
Mame,Diop,Female,19,Senegalese,3.98,3.75,0.26,3.92,1A38
Ahmed,Toumi,Male,25,Tunisian,1.89,4.68,0.28,1.82,1A38
Amel,Turki,Female,27,Tunisian,1.19,0.85,2.06,4.29,1A38
Karim,Ammar,Male,21,Tunisian,1.95,0.78,3.52,4.73,1A38
Haythem,Driss,Male,24,Tunisian,3.54,3.87,1.93,4.04,1A38
Sofiene,Zouari,Male,21,Tunisian,4.5,0.98,0.84,3.2,1A38
Ahmed,Idrissi,Male,19,Moroccan,2.59,1.11,3.94,3.88,1A38
Salma,Guettari,Female,23,Tunisian,3.96,2.47,1.19,1.71,1A38
Siwar,Zouari,Female,20,Tunisian,2.05,2.23,2.41,1.51,1A38
Hedi,Chouchene,Male,19,Tunisian,0.53,3.33,3.32,4.62,1A38
Astou,Ba,Female,21,Senegalese,1.5,0.76,1.42,2.75,1A38
Leila,El Idrissi,Female,24,Moroccan,4.86,0.06,3.95,2.55,1A38
Hicham,Alaoui,Male,23,Moroccan,3.3,2.52,0.08,3.41,1A38
Anis,Guettari,Male,22,Tunisian,3.62,1.55,3.21,4.81,1A38
Tarek,Rekik,Male,23,Tunisian,3.6,4.82,2.05,0.29,5BI95
Ibrahima,Barry,Male,22,Guinean,2.02,3.92,0.22,3.34,5BI95
Mehdi,Cherif,Male,23,Tunisian,3.04,3.46,4.34,4.94,5BI95
Manel,Cherif,Female,19,Tunisian,0.5,2.67,2.12,3.12,5BI95
Foued,Zayani,Male,21,Tunisian,3.28,2.59,1.35,0.47,5BI95
Nadia,Karoui,Female,24,Tunisian,3.07,4.18,4.97,3.96,5BI95
Houria,Mansouri,Female,24,Algerian,3.39,4.24,1.85,4.02,5BI95
Tarek,Khlifi,Male,24,Tunisian,0.06,1.36,2.44,4.4,5BI95
Farah,Mabrouk,Female,21,Tunisian,2.6,2.74,4.3,4.49,5BI95
Chokri,Guettari,Male,18,Tunisian,0.96,1.97,1.04,2.38,5BI95
Khadija,Ben Ali,Female,18,Tunisian,0.18,1.07,3.18,0.88,5BI95
Rami,Khlifi,Male,23,Tunisian,0.09,2.86,2.85,0.19,5BI95
Eya,Bouazizi,Female,25,Tunisian,3.43,3.48,4.62,1.22,5BI95
Farah,Slimani,Female,23,Tunisian,2.91,1.18,2.3,4.69,5BI95
Fatoumata,Sissoko,Female,23,Malian,2.23,3.81,3.66,4.65,5BI95
Zaineb,Ayari,Female,25,Tunisian,3.13,1.43,2.26,4.82,5BI95
Mohamed,Hamdi,Male,24,Tunisian,4.9,2.97,4.44,1.14,5BI95
Zied,Haddad,Male,18,Tunisian,2.1,2.95,3.76,1.03,5BI95
Farida,Ramadan,Female,23,Libyan,3.5,4.77,4.17,0.68,5BI95
Wassim,Jaziri,Male,20,Tunisian,2.42,4.67,3.56,2.89,5BI95
Lotfi,Baccouche,Male,18,Tunisian,1.11,0.01,2.82,2.37,5BI95
Aliou,Diop,Male,25,Senegalese,1.24,3.11,3.23,2.39,5BI95
Jeanne,Kamga,Female,19,Cameroonian,3.4,4.56,0.44,3.3,5BI95
Bakary,Sidibe,Male,23,Malian,1.86,1.77,2.38,1.5,5BI95
Anis,Sassi,Male,22,Tunisian,3.17,1.94,0.36,2.67,5BI95
Salah,Yahiaoui,Male,31,Algerian,4.89,4.33,4.7,3.13,5BI95
Khadija,Alaoui,Female,24,Moroccan,1.58,0.19,1.69,1.33,5BI95
Mariem,Makni,Female,21,Tunisian,3.99,0.61,2.02,2.19,5BI95
Rim,Khlifi,Female,32,Tunisian,4.07,2.55,3.31,0.65,5BI95
Djillali,Saidi,Male,20,Algerian,1.23,4.51,1.29,1.93,5BI95
Rim,Nasri,Female,23,Tunisian,4.61,1.03,1.22,4.96,5BI95
Khalil,Ayari,Male,25,Tunisian,4.37,4.4,4.04,0.56,5BI95
Fatma,Ben Salah,Female,22,Tunisian,0.73,2.23,0.02,0.71,1A22
Mohamed,Ammar,Male,23,Tunisian,2.64,3.05,3.21,2.96,1A22
Mariama,Sow,Female,18,Guinean,0.24,0.97,2.99,3.98,1A22
Cyrine,Haddad,Female,25,Tunisian,0.35,0.81,0.31,2.84,1A22
Khadija,Jlassi,Female,25,Tunisian,3.74,3.22,4.48,2.24,1A22
Siwar,Toumi,Female,21,Tunisian,4.68,0.82,0.42,0.33,1A22
Ghada,Ayari,Female,36,Tunisian,4.97,1.76,1.33,2.83,1A22
Alpha,Bah,Male,25,Guinean,0.03,4.21,2.6,0.9,1A22
Foued,Driss,Male,18,Tunisian,4.45,4.85,3.89,1.91,1A22
Skander,Bouazizi,Male,23,Tunisian,1.9,1.87,0.92,0.11,1A22
Cheick,Dembele,Male,23,Malian,4.46,1.15,1.31,3.0,1A22
Asma,Jlassi,Female,24,Tunisian,0.83,3.52,2.4,4.96,1A22
Iheb,Jaziri,Male,19,Tunisian,0.46,2.46,1.92,0.27,1A22
Nizar,Turki,Male,21,Tunisian,2.21,2.29,0.31,2.72,1A22
Jean,Kamga,Male,24,Cameroonian,0.25,3.31,2.7,1.37,1A22
Mariem,Ammar,Female,19,Tunisian,4.66,2.08,5.0,0.89,1A22
Hassan,Bennani,Male,18,Moroccan,4.84,4.79,4.98,3.35,1A22
Wafa,Nasri,Female,23,Tunisian,0.58,3.99,1.72,2.7,1A22
Wafa,Driss,Female,20,Tunisian,4.42,0.96,2.32,3.16,1A22
Sami,Zayani,Male,18,Tunisian,0.68,3.63,0.71,4.86,1A22
Hamza,Trabelsi,Male,22,Tunisian,2.93,2.69,2.6,1.41,1A22
Aymen,Haddad,Male,19,Tunisian,3.96,0.96,3.7,3.73,1A22
Sonia,Ben Salah,Female,18,Tunisian,4.64,1.69,4.43,2.78,1A22
Olfa,Rekik,Female,21,Tunisian,3.32,3.51,3.06,3.86,1A22
Lina,Ayari,Female,19,Tunisian,3.08,3.42,3.16,0.23,1A22
Amine,Mejri,Male,25,Tunisian,2.66,4.52,3.91,1.67,1A22
Chaima,Khemiri,Female,21,Tunisian,4.9,0.26,2.48,3.91,1A22
Haythem,Rekik,Male,20,Tunisian,3.15,1.34,2.32,4.83,2A32
Mamadou,Ba,Male,23,Senegalese,2.21,0.63,2.66,2.49,2A32
Ismail,Fourati,Male,21,Tunisian,0.18,2.61,0.19,2.49,2A32
Khadija,Karoui,Female,19,Tunisian,1.39,4.33,3.21,2.39,2A32
Lina,Bouazizi,Female,19,Tunisian,1.68,0.77,2.69,0.76,2A32
Zaineb,Chouchene,Female,25,Tunisian,0.25,0.38,0.41,3.34,2A32
Amine,Gharbi,Male,24,Tunisian,0.57,2.29,4.94,4.26,2A32
Khadija,Nasri,Female,18,Tunisian,1.48,2.28,2.0,4.97,2A32
Iheb,Makni,Male,24,Tunisian,0.99,1.27,0.47,4.57,2A32
Akissi,Kouame,Female,24,Ivorian,0.69,4.13,1.4,4.83,2A32
Manel,Lahmar,Female,19,Tunisian,0.7,1.07,1.43,4.13,2A32
Hedi,Bouazizi,Male,22,Tunisian,1.56,1.76,2.73,1.47,2A32
Farah,Haddad,Female,19,Tunisian,2.85,0.68,3.74,4.84,2A32
Mohamed,Guettari,Male,25,Tunisian,3.46,1.14,4.67,1.95,2A32
Samira,Zayani,Female,21,Tunisian,3.08,3.6,1.71,0.99,2A32
Leila,Chouchene,Female,23,Tunisian,4.54,4.19,1.61,1.55,2A32
Bilel,Ammar,Male,37,Tunisian,3.97,1.16,3.04,1.39,2A32
Adel,Zayani,Male,21,Tunisian,1.45,1.93,4.83,4.66,2A32
Aymen,Cherif,Male,21,Tunisian,1.06,3.44,3.57,4.91,2A32
Nizar,Karoui,Male,18,Tunisian,0.27,1.86,0.17,4.87,2A32
Lina,Ghanouchi,Female,21,Tunisian,3.19,2.94,0.47,2.97,2A32
Sonia,Belkhir,Female,21,Tunisian,2.46,0.81,4.97,2.51,2A32
Olfa,Khemiri,Female,20,Tunisian,0.86,1.08,4.45,0.35,2A32
Wassim,Lahmar,Male,25,Tunisian,2.66,3.74,3.55,3.28,2A32
Hicham,Tazi,Male,23,Moroccan,3.9,2.25,4.2,2.79,2A32
Yao,Traore,Male,25,Ivorian,0.36,4.97,3.91,3.7,2A32
Eya,Maaloul,Female,20,Tunisian,3.86,3.88,1.08,3.48,2A32
Hatem,Zayani,Male,19,Tunisian,4.54,4.59,0.66,2.24,2A32
Mohamed,Khemiri,Male,24,Tunisian,0.36,0.91,1.86,0.63,2A32
Omar,Guettari,Male,25,Tunisian,3.42,1.13,4.04,2.74,2A32
Youssef,Makni,Male,40,Tunisian,4.06,2.22,3.13,3.36,3A77
Sofiene,Haddad,Male,20,Tunisian,2.65,4.62,4.57,1.44,3A77
Zied,Nasri,Male,22,Tunisian,2.72,0.3,1.47,2.82,3A77
Samira,Ammar,Female,21,Tunisian,1.2,4.38,4.16,3.3,3A77
Rym,Belkhir,Female,24,Tunisian,3.53,1.08,3.37,4.15,3A77
Aymen,Ghanouchi,Male,18,Tunisian,0.68,3.22,4.1,0.18,3A77
Youssef,Ben Salah,Male,22,Tunisian,3.74,0.94,3.95,0.17,3A77
Farah,Ben Salah,Female,21,Tunisian,1.65,0.55,2.95,1.62,3A77
Oussama,Baccouche,Male,35,Tunisian,2.02,0.82,2.62,1.68,3A77
Hela,Khlifi,Female,24,Tunisian,1.08,0.62,0.49,4.23,3A77
Meriem,Khemiri,Female,25,Tunisian,4.59,1.13,4.83,4.12,3A77
Samia,Brahimi,Female,19,Algerian,4.54,1.95,2.79,4.05,3A77
Rym,Ammar,Female,23,Tunisian,2.94,1.51,2.04,2.53,3A77
Chokri,Fourati,Male,31,Tunisian,0.78,4.47,0.58,1.02,3A77
Nabil,Gharbi,Male,25,Tunisian,4.25,3.81,0.45,1.31,3A77
Manel,Khemiri,Female,23,Tunisian,4.5,4.63,3.89,3.18,3A77
Meriem,Rekik,Female,19,Tunisian,3.36,3.57,3.37,1.36,3A77
Hichem,Hamdi,Male,22,Tunisian,2.75,1.89,4.88,3.83,3A77
Chantal,Tchinda,Female,23,Cameroonian,4.84,2.51,3.93,4.09,3A77
Aminata,Yao,Female,21,Ivorian,3.02,1.77,2.79,3.09,3A77
Rami,Ben Ali,Male,25,Tunisian,4.53,0.56,2.61,3.32,3A77
Bilel,Nasri,Male,18,Tunisian,1.52,2.56,0.21,1.52,3A77
Oumou,Keita,Female,22,Malian,3.21,1.89,1.8,1.28,3A77
Chaima,Ammar,Female,22,Tunisian,4.04,3.58,3.21,2.89,3A77
Sabrine,Guettari,Female,24,Tunisian,0.92,4.71,0.27,2.77,3A77
Asma,Zouari,Female,18,Tunisian,3.39,2.78,2.78,2.32,3A77
Farah,Zayani,Female,21,Tunisian,0.03,4.79,4.1,0.33,4SLEAM6
Khadija,Mabrouk,Female,27,Tunisian,4.84,1.32,1.49,3.86,4SLEAM6
Felicite,Fankam,Female,24,Cameroonian,2.03,3.6,2.89,3.83,4SLEAM6
Cyrine,Belkhir,Female,22,Tunisian,1.09,1.97,4.87,2.12,4SLEAM6
Hela,Trabelsi,Female,20,Tunisian,1.84,4.12,3.54,3.24,4SLEAM6
Youssef,Hamdi,Male,23,Tunisian,3.6,4.28,2.41,1.17,4SLEAM6
Olfa,Jlassi,Female,23,Tunisian,3.33,1.59,4.69,1.32,4SLEAM6
Karim,Ben Ali,Male,19,Tunisian,1.19,3.54,2.51,0.54,4SLEAM6
Nadia,Khlifi,Female,22,Tunisian,0.98,3.13,1.77,2.85,4SLEAM6
Asma,Guettari,Female,25,Tunisian,0.64,0.21,0.21,1.73,4SLEAM6
Ismail,Khemiri,Male,39,Tunisian,0.44,4.04,2.69,0.52,4SLEAM6
Omar,Fourati,Male,22,Tunisian,4.51,0.7,0.25,2.16,4SLEAM6
Nadia,Mejri,Female,20,Tunisian,0.8,2.02,1.84,2.08,4SLEAM6
Mariem,Lahmar,Female,20,Tunisian,4.83,0.19,0.26,0.36,4SLEAM6
Dorra,Hamdi,Female,25,Tunisian,1.75,2.31,4.51,0.57,4SLEAM6
Hamza,Bouazizi,Male,20,Tunisian,1.15,4.49,4.82,3.06,4SLEAM6
Marwen,Toumi,Male,18,Tunisian,0.13,0.35,3.02,0.16,4SLEAM6
Farah,Khemiri,Female,24,Tunisian,2.72,1.51,4.19,0.67,4SLEAM6
Asma,Trabelsi,Female,18,Tunisian,4.93,2.86,2.37,3.26,4SLEAM6
Jeanne,Tchinda,Female,20,Cameroonian,4.12,0.65,0.24,1.83,4SLEAM6
Hend,Maaloul,Female,20,Tunisian,0.31,3.62,2.98,3.87,4SLEAM6
Hamza,Turki,Male,25,Tunisian,4.04,2.8,0.3,3.69,4SLEAM6
Ismail,Jebali,Male,25,Tunisian,0.18,2.66,3.59,2.54,4SLEAM6
Khadija,Toumi,Female,20,Tunisian,3.46,4.34,3.18,4.48,4SLEAM6
Adel,Turki,Male,20,Tunisian,1.79,4.84,3.88,4.67,4SLEAM6
Fethi,Khemiri,Male,20,Tunisian,0.57,4.55,2.25,1.8,4SLEAM6
Fouad,El Idrissi,Male,21,Moroccan,1.55,2.82,0.1,2.25,4SLEAM6
Aymen,Mejri,Male,20,Tunisian,1.47,3.52,1.68,4.68,4SLEAM6
Manel,Mansour,Female,18,Tunisian,0.58,2.72,1.86,4.24,2P87
Skander,Ben Salah,Male,21,Tunisian,1.85,0.09,3.37,3.89,2P87
Pape,Diouf,Male,24,Senegalese,1.92,0.92,3.51,4.5,2P87
Asma,Maaloul,Female,18,Tunisian,0.48,2.08,0.67,2.44,2P87
Lotfi,Ben Salah,Male,21,Tunisian,1.11,1.24,1.22,3.81,2P87
Mohamed,Makni,Male,19,Tunisian,4.66,1.38,3.75,2.51,2P87
Rania,Bouazizi,Female,18,Tunisian,1.57,4.54,4.95,2.17,2P87
Chokri,Maaloul,Male,21,Tunisian,2.01,4.95,1.42,3.29,2P87
Karim,Makni,Male,25,Tunisian,0.21,0.35,0.37,4.13,2P87
Rim,Ben Ali,Female,20,Tunisian,0.33,3.25,3.47,0.25,2P87
Fares,Sassi,Male,24,Tunisian,2.16,4.36,2.41,1.24,2P87
Aymen,Turki,Male,24,Tunisian,0.38,2.51,4.26,0.15,2P87
Foued,Slimani,Male,23,Tunisian,4.86,4.93,2.45,0.29,2P87
Lotfi,Mabrouk,Male,20,Tunisian,3.11,3.73,0.73,4.07,2P87
Fethi,Baccouche,Male,25,Tunisian,3.6,1.19,0.92,3.16,2P87
Rami,Slimani,Male,20,Tunisian,2.91,2.05,3.86,3.61,2P87
Emna,Jebali,Female,18,Tunisian,0.74,0.12,0.29,1.61,2P87
Olfa,Mabrouk,Female,20,Tunisian,1.02,3.55,2.7,2.84,2P87
Sami,Jaziri,Male,24,Tunisian,1.37,3.47,2.1,3.67,2P87
Khadija,Baccouche,Female,21,Tunisian,4.98,0.27,2.74,4.33,2P87
Karim,Chouchene,Male,20,Tunisian,1.25,0.38,1.62,3.54,2P87
Adel,Nasri,Male,22,Tunisian,3.74,0.95,2.96,3.49,2P87
Oussama,Rekik,Male,24,Tunisian,1.11,2.08,3.74,4.25,2P87
Siwar,Cherif,Female,45,Tunisian,3.26,3.39,2.6,4.18,2P87
Mariem,Jebali,Female,19,Tunisian,0.9,2.72,0.2,1.91,2P87
Leila,Mansour,Female,24,Tunisian,0.09,1.15,0.56,0.47,2P87
Sami,Haddad,Male,24,Tunisian,3.02,0.15,2.83,0.86,2P87
Hend,Hamdi,Female,18,Tunisian,3.18,1.5,2.72,1.89,1A20
Fares,Slimani,Male,25,Tunisian,0.44,3.34,3.02,0.1,1A20
Mouna,Jebali,Female,25,Tunisian,3.82,3.28,2.11,2.44,1A20
Chaima,Abidi,Female,24,Tunisian,2.47,0.38,4.38,4.1,1A20
Sarra,Jaziri,Female,24,Tunisian,1.87,2.08,3.33,3.96,1A20
Haythem,Trabelsi,Male,22,Tunisian,4.41,2.15,0.22,2.94,1A20
Eya,Mansour,Female,19,Tunisian,3.86,4.71,3.42,0.71,1A20
Tarek,Ben Salah,Male,24,Tunisian,3.49,2.18,4.42,2.88,1A20
Bechir,Driss,Male,19,Tunisian,0.23,3.22,3.33,1.28,1A20
Emmanuel,Kamga,Male,20,Cameroonian,3.22,2.72,4.23,2.43,1A20
Nabil,Hamdi,Male,25,Tunisian,4.77,3.83,1.63,2.82,1A20
Adel,Mansur,Male,25,Libyan,0.41,0.32,4.19,4.69,1A20
Hend,Chouchene,Female,24,Tunisian,2.84,1.1,2.02,2.63,1A20
Bechir,Hamdi,Male,25,Tunisian,0.21,1.01,4.48,3.71,1A20
Samira,Hamdi,Female,19,Tunisian,4.05,4.48,3.38,3.01,1A20
Eya,Mejri,Female,24,Tunisian,1.42,1.25,4.76,0.98,1A20
Hela,Saidi,Female,19,Tunisian,4.85,1.05,2.33,3.04,1A20
Oussama,Maaloul,Male,21,Tunisian,3.86,4.37,2.09,4.18,1A20
Mariem,Ben Ali,Female,18,Tunisian,4.61,1.59,3.87,3.41,1A20
Abdoulaye,Ba,Male,22,Senegalese,4.04,1.93,3.33,4.16,1A20
Awa,Koffi,Female,22,Ivorian,1.01,0.36,0.14,0.2,1A20
Bouchra,Lahlou,Female,23,Moroccan,4.15,0.36,3.59,2.33,1A20
Adel,Saidi,Male,19,Tunisian,0.88,2.68,1.62,1.14,1A20
Fares,Bouazizi,Male,20,Tunisian,3.14,3.9,4.58,1.98,1A20
Mourad,Ammar,Male,21,Tunisian,0.63,2.32,1.39,2.63,1A20
Wafa,Karoui,Female,19,Tunisian,1.26,4.74,2.54,4.71,1A20
Bilel,Bouazizi,Male,24,Tunisian,1.54,0.91,3.17,0.83,1A20
Oumaima,Zayani,Female,22,Tunisian,2.01,2.63,0.22,0.25,1A20
Omar,Sassi,Male,20,Tunisian,1.32,0.19,4.71,0.19,1A20
Lobna,Ben Salah,Female,25,Tunisian,3.11,4.18,0.64,3.1,1A20
Mohamed,Abidi,Male,21,Tunisian,0.27,2.53,2.25,4.29,1A20
Fatma,Chebbi,Female,21,Tunisian,2.98,1.97,2.76,4.12,3B93
Leila,Driss,Female,23,Tunisian,2.32,3.74,1.56,3.9,3B93
Bilel,Sassi,Male,18,Tunisian,2.11,3.72,0.28,0.83,3B93
Rim,Jaziri,Female,22,Tunisian,3.6,2.72,3.11,1.85,3B93
Chokri,Ammar,Male,23,Tunisian,2.81,0.84,4.92,2.98,3B93
Youssef,Mejri,Male,19,Tunisian,4.91,3.2,0.94,3.3,3B93
Ismail,Trabelsi,Male,23,Tunisian,2.51,2.71,1.77,2.76,3B93
Wided,Jlassi,Female,23,Tunisian,4.44,2.94,1.96,3.6,3B93
Hamza,Slimani,Male,20,Tunisian,2.81,2.44,1.07,1.12,3B93
Olfa,Gharbi,Female,23,Tunisian,1.46,3.78,4.99,4.67,3B93
Youssef,Rekik,Male,21,Tunisian,4.48,0.7,0.61,3.93,3B93
Ghada,Guettari,Female,23,Tunisian,0.57,4.2,3.02,2.67,3B93
Hocine,Haddad,Male,25,Algerian,3.12,3.86,0.54,4.37,3B93
Ahmed,Baccouche,Male,22,Tunisian,0.66,1.76,2.42,2.8,3B93
Zohra,Rahmani,Female,22,Algerian,0.83,0.75,0.02,3.95,3B93
Wided,Lahmar,Female,20,Tunisian,2.95,3.65,2.39,4.55,3B93
Ghassen,Ammar,Male,21,Tunisian,1.29,0.69,1.1,4.21,3B93
Bilel,Turki,Male,25,Tunisian,3.87,4.82,4.83,1.26,3B93
Hamza,Jlassi,Male,24,Tunisian,2.08,2.14,4.63,3.65,3B93
Amine,Chouchene,Male,20,Tunisian,3.18,1.71,0.86,0.58,3B93
Salma,Slimani,Female,42,Tunisian,2.65,3.88,0.62,2.23,3B93
Rania,Gharbi,Female,24,Tunisian,3.11,2.48,1.64,2.98,3B93
Olfa,Ammar,Female,19,Tunisian,0.94,4.79,1.11,0.3,3B93
Wafa,Khlifi,Female,41,Tunisian,1.0,4.16,2.12,1.53,3B93
Wided,Khlifi,Female,25,Tunisian,3.98,3.87,4.95,3.89,3B93
Yasmine,Rekik,Female,20,Tunisian,4.6,0.47,1.03,3.52,2A27
Lotfi,Toumi,Male,24,Tunisian,4.05,4.5,2.11,3.5,2A27
Dorra,Mabrouk,Female,23,Tunisian,3.46,4.46,0.35,4.46,2A27
Fares,Rekik,Male,22,Tunisian,4.6,1.47,3.87,3.16,2A27
Sonia,Zayani,Female,24,Tunisian,0.78,1.51,1.59,1.51,2A27
Marwen,Driss,Male,19,Tunisian,3.64,3.08,0.59,2.24,2A27
Walid,Chouchene,Male,20,Tunisian,3.19,4.87,2.08,2.96,2A27
Oussama,Ayari,Male,21,Tunisian,0.78,2.67,2.53,4.03,2A27
Marwen,Lahmar,Male,20,Tunisian,4.44,3.63,3.74,4.9,2A27
Manel,Nasri,Female,22,Tunisian,3.93,2.95,1.73,3.67,2A27
Hichem,Makni,Male,20,Tunisian,1.67,3.65,0.48,3.68,2A27
Modou,Thiam,Male,18,Senegalese,4.58,2.22,2.87,0.76,2A27
Mouna,Hamdi,Female,24,Tunisian,1.7,4.14,0.35,2.88,2A27
Siwar,Jaziri,Female,18,Tunisian,2.66,0.55,2.59,2.21,2A27
Karim,Belkhir,Male,20,Tunisian,1.95,4.46,0.46,3.05,2A27
Emna,Nasri,Female,24,Tunisian,3.78,4.43,3.74,3.68,2A27
Sarra,Maaloul,Female,42,Tunisian,4.99,1.34,0.34,2.71,2A27
Ghada,Ghanouchi,Female,19,Tunisian,1.29,3.54,4.06,1.7,2A27
Mohamed,Ghanouchi,Male,20,Tunisian,4.81,3.63,1.78,4.0,2A27
Michel,Mballa,Male,24,Cameroonian,1.51,2.02,2.64,3.81,2A27
Anis,Ghanouchi,Male,19,Tunisian,2.33,1.75,3.51,3.01,2A27
Mehdi,Ammar,Male,18,Tunisian,3.0,4.78,2.94,1.61,2A27
Asma,Khlifi,Female,23,Tunisian,1.69,4.22,3.94,4.32,2A27
Khalil,Ben Ali,Male,24,Tunisian,2.45,3.7,3.55,2.15,2A27
Amadou,Cisse,Male,18,Senegalese,3.33,4.83,2.04,1.03,2A27
Lobna,Baccouche,Female,24,Tunisian,2.22,1.06,2.61,2.37,2A27
Amina,Mejri,Female,18,Tunisian,1.07,1.75,2.17,4.71,2A27
Mariem,Sassi,Female,22,Tunisian,1.28,1.61,1.49,0.31,2A27
Oumaima,Ayari,Female,20,Tunisian,0.25,2.99,3.54,1.1,4IOSYS87
Nizar,Lahmar,Male,20,Tunisian,4.6,4.85,2.46,4.03,4IOSYS87
Said,Lahlou,Male,25,Moroccan,2.56,1.65,0.95,1.37,4IOSYS87
Zied,Mejri,Male,19,Tunisian,1.71,1.61,0.1,2.6,4IOSYS87
Chokri,Mansour,Male,24,Tunisian,2.76,0.57,0.86,0.37,4IOSYS87
Fatiha,Yahiaoui,Female,20,Algerian,0.29,0.7,1.09,1.71,4IOSYS87
Sami,Driss,Male,25,Tunisian,4.49,0.4,1.32,2.82,4IOSYS87
Walid,Guettari,Male,21,Tunisian,1.82,1.88,3.54,0.0,4IOSYS87
Aymen,Zouari,Male,24,Tunisian,2.19,3.05,2.26,0.62,4IOSYS87
Khalil,Gharbi,Male,20,Tunisian,0.43,4.85,0.74,1.02,4IOSYS87
Mariama,Diop,Female,21,Senegalese,1.32,3.67,3.89,1.1,4IOSYS87
Salma,Gharbi,Female,22,Tunisian,4.31,0.55,2.5,4.33,4IOSYS87
Youssef,Zouari,Male,21,Tunisian,2.1,2.81,3.65,4.11,4IOSYS87
Siwar,Turki,Female,25,Tunisian,4.6,3.04,4.82,1.85,4IOSYS87
Ines,Ghanouchi,Female,20,Tunisian,4.63,3.43,2.0,2.19,4IOSYS87
Leila,Bouazizi,Female,21,Tunisian,3.99,2.55,1.9,1.57,4IOSYS87
Tarek,Guettari,Male,22,Tunisian,4.98,0.17,1.24,3.67,4IOSYS87
Oumaima,Abidi,Female,22,Tunisian,4.77,0.64,2.53,3.21,4IOSYS87
